age,monthly_income,purchase_amount,bnpl_installments,repayment_delay_days,missed_payments,app_usage_frequency,debt_to_income_ratio,transaction_year,transaction_month,transaction_day,transaction_dayofweek,transaction_is_weekend,employment_type_Salaried,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Beauty,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,location_Australia,location_Canada,location_Germany,location_India,location_UK,location_USA,default_flag
38,7387.55,2250.21,9,2,0,8.26,0.304594892758763,2023,1,26,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
26,73844.48,5000.0,9,5,1,3.88,0.0677098680903433,2024,12,5,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33,64280.29,5000.0,12,13,2,1.86,0.0777843410476212,2023,2,27,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
45,58970.22,5000.0,12,1,0,8.52,0.0847885593779368,2023,1,1,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26,82588.54,5000.0,6,8,2,5.35,0.0605410871774703,2023,2,14,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
55,23846.65,5000.0,6,10,1,1.54,0.2096730568025278,2023,5,20,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
31,24740.09,3442.19,12,12,1,3.78,0.1391340936916559,2024,11,17,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20,17475.66,2333.85,12,10,1,9.45,0.1335486041728896,2024,12,25,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
57,29893.6,5000.0,12,11,1,9.07,0.1672598817138116,2024,12,19,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
20,45803.75,5000.0,3,5,0,6.42,0.1091613677919384,2024,11,12,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33,70956.98,5000.0,6,17,1,3.97,0.0704652311865584,2024,12,22,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
32,58633.41,1901.84,6,4,0,5.37,0.0324361144951316,2023,5,17,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
45,15224.21,3529.98,9,6,1,7.08,0.2318662183456481,2024,10,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
44,21361.08,5000.0,3,0,0,6.8,0.2340705619753308,2023,6,23,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
57,8691.37,3777.22,12,3,0,1.63,0.4345943159708998,2024,10,7,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
25,34658.02,5000.0,3,9,1,8.17,0.1442667526881224,2023,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
50,18507.11,5000.0,12,11,1,8.95,0.2701664387362478,2023,5,20,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
32,38403.61,5000.0,9,15,1,8.36,0.1301960935443308,2023,4,18,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
57,40728.31,5000.0,3,8,1,1.97,0.1227647304786277,2023,3,10,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42,60013.38,5000.0,6,18,2,9.01,0.0833147541431594,2023,3,28,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
55,57592.69,5000.0,3,14,2,6.84,0.0868165734227729,2023,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58,37874.2,5000.0,9,19,1,9.09,0.1320159897766817,2024,7,15,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
29,9639.13,4331.05,6,13,2,8.33,0.4493195962706178,2023,2,13,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
39,70245.69,5000.0,12,11,1,4.02,0.0711787442048045,2024,10,31,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39,17070.2,3103.79,6,8,1,1.04,0.1818250518447352,2023,4,5,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
24,30468.34,5000.0,6,10,1,9.79,0.164104772363706,2024,9,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
48,20371.62,5000.0,9,2,0,7.52,0.2454394888575381,2024,8,27,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
42,32317.36,5000.0,3,18,1,7.59,0.1547156079580758,2024,9,25,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
33,24178.65,238.3,3,16,1,4.43,0.0098558025365353,2024,11,22,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
28,59159.86,5000.0,6,10,1,7.06,0.0845167652526561,2024,12,31,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27,9688.67,2568.8,12,12,1,6.73,0.265134430215912,2024,10,14,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
39,47275.43,5000.0,9,7,1,1.88,0.1057631839625784,2024,12,24,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
57,17112.49,5000.0,9,5,1,3.06,0.292184246711028,2023,2,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
35,34428.72,5000.0,9,12,1,5.24,0.1452275890593667,2024,8,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
57,13179.47,4967.9,9,2,0,3.85,0.3769423201388219,2023,1,31,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
20,11217.63,3965.78,3,12,2,7.74,0.3535310043208771,2023,3,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
28,9619.65,3163.39,6,11,2,2.71,0.3288466836111501,2024,7,21,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
33,62749.62,3184.25,6,18,1,4.72,0.0507453272226987,2024,10,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
28,14061.92,2903.32,12,2,0,4.82,0.2064668267206754,2024,11,26,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
49,83431.2,5000.0,12,16,3,5.19,0.0599296186558505,2023,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
41,55081.69,5000.0,6,0,0,8.63,0.0907742663669179,2023,5,7,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
47,19997.1,5000.0,3,21,1,6.62,0.2500362552570123,2023,6,7,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
27,102860.73,5000.0,6,12,1,6.31,0.048609415857733,2024,11,29,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31,49296.69,5000.0,12,3,0,4.78,0.101426688079869,2024,11,23,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58,59904.98,5000.0,12,2,0,7.38,0.0834655148870761,2023,1,24,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
43,14455.06,3108.42,3,1,0,9.77,0.2150402696356846,2023,6,19,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
31,19277.83,5000.0,3,22,1,5.25,0.2593652916329275,2023,4,6,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
56,55946.84,5000.0,6,0,0,2.37,0.0893705524744561,2023,1,8,6,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
33,59875.81,4950.84,3,3,0,7.61,0.0826851444681917,2023,6,11,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22,58875.37,5000.0,6,8,1,7.51,0.0849251563089964,2023,1,28,5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32,21383.44,897.56,12,14,1,5.57,0.0419745373055037,2024,10,27,6,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
18,15642.41,2460.73,3,9,3,9.29,0.1573114373040982,2023,1,5,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
23,7118.26,281.78,12,2,0,4.9,0.0395855166852573,2023,3,15,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
22,47278.82,5000.0,9,7,1,7.22,0.1057556004993356,2024,11,28,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
41,15926.4,5000.0,3,15,1,3.6,0.3139441430580671,2023,1,31,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
22,45885.39,5000.0,9,16,2,4.82,0.1089671461874901,2023,6,27,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
56,69939.58,5000.0,9,11,5,3.01,0.0714902777511675,2024,11,19,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
29,31530.64,5000.0,3,14,1,1.33,0.1585759121920772,2024,12,30,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22,12422.08,814.69,6,19,3,3.1,0.0655840245755944,2023,1,12,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
48,78585.7,5000.0,12,9,2,3.38,0.0636248070577726,2023,1,17,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
54,7828.13,100.0,6,0,0,4.88,0.0127744429384795,2023,6,24,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
51,20494.44,4823.73,12,7,1,5.11,0.2353677387623179,2024,7,3,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
39,31145.7,5000.0,9,16,2,2.4,0.1605358043004331,2024,12,4,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
30,19099.46,5000.0,9,6,2,3.0,0.261787506034202,2023,2,11,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
37,12053.32,5000.0,9,17,1,1.75,0.4148234677250749,2024,10,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
45,14890.87,5000.0,3,18,1,1.7,0.3357762172391539,2023,2,9,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
30,8905.94,3940.84,6,0,0,4.3,0.4424956826567437,2023,4,14,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
33,52599.9,5000.0,6,6,2,5.13,0.0950572149376709,2024,8,17,5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
49,10512.6,3941.27,6,2,0,6.45,0.3749091566310903,2023,4,21,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
52,101190.15,5000.0,6,6,0,3.86,0.0494119239866726,2023,1,7,5,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
56,91510.97,5000.0,3,1,0,7.99,0.0546382581235889,2023,2,15,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,45726.06,4976.07,3,23,2,9.35,0.1088235023966639,2023,2,4,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
31,5426.5,1652.34,12,20,2,1.07,0.3044946097853128,2023,4,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
39,12869.95,2525.21,3,0,0,5.29,0.1962097754847532,2024,11,11,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
35,38558.03,1566.63,3,9,2,7.77,0.040630447146807,2024,8,28,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,31863.54,5000.0,6,12,1,4.8,0.1569191621521023,2024,11,7,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37,12928.35,5000.0,3,8,1,9.17,0.3867469553345941,2024,9,11,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
20,6995.86,1771.01,12,6,1,7.54,0.2531511493940702,2023,2,4,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
34,15379.55,5000.0,12,21,1,6.08,0.3251070414934117,2024,10,16,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
33,53151.85,5000.0,12,21,2,7.12,0.0940701029220996,2023,5,28,6,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
18,19305.75,2049.44,9,1,0,7.38,0.1061569739585356,2023,3,15,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
48,12319.26,4639.61,12,14,2,9.33,0.3766143420952232,2024,7,9,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
34,55409.03,5000.0,3,15,1,3.16,0.0902379991131409,2024,9,28,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,17100.26,5000.0,6,6,0,6.19,0.2923932150739229,2023,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
33,9675.4,2187.95,3,8,2,5.82,0.2261353535771131,2023,3,16,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
58,83392.59,5000.0,6,2,0,7.34,0.0599573655165285,2024,8,21,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
56,10441.07,1313.8,12,1,0,8.67,0.1258300155060736,2023,1,5,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
31,20249.31,5000.0,3,16,1,4.08,0.2469219938852237,2023,1,27,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
28,12196.68,3887.33,6,9,1,3.08,0.3187203402893246,2024,12,8,6,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
19,47953.38,5000.0,9,14,2,2.28,0.1042679369003811,2024,10,16,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52,11789.32,3617.07,6,10,1,1.05,0.3068090441178965,2023,1,14,5,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
22,6500.43,3570.55,6,12,1,1.76,0.549279047693768,2023,5,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
28,7795.78,4043.69,3,17,4,5.37,0.5187024261844229,2023,4,25,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
45,22891.7,5000.0,12,17,2,2.37,0.2184197766002525,2024,8,3,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
26,6578.79,1094.29,9,3,0,4.43,0.1663360587585255,2023,3,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
18,42134.22,5000.0,3,2,0,1.79,0.1186683887823246,2023,1,8,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
28,5000.0,1432.05,9,19,1,6.78,0.28641,2024,10,20,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
54,81030.53,5000.0,6,15,2,2.35,0.061705137557412,2023,2,4,5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
40,9717.98,5000.0,6,7,1,4.64,0.5145102171438921,2023,1,20,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
40,85447.07,5000.0,12,14,2,1.83,0.0585157571816096,2023,4,7,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
35,11476.03,4060.15,3,5,1,7.49,0.3537939513925983,2024,11,20,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
57,24859.04,5000.0,3,10,2,1.48,0.201134074364899,2024,12,16,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29,9721.44,2150.31,6,15,1,8.63,0.2211925393768824,2023,1,8,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
34,15282.54,4461.06,9,13,2,4.94,0.2919056648960186,2024,9,18,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
44,55496.99,3153.15,3,0,0,3.96,0.0568165949180306,2024,7,23,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18,5465.79,1379.03,9,0,0,7.35,0.25230204599884,2024,10,18,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
25,35084.05,5000.0,9,9,1,8.93,0.142514903496033,2024,7,10,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
59,17562.22,5000.0,12,2,0,3.09,0.2847020479187711,2024,8,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
59,70630.83,5000.0,6,20,2,2.46,0.0707906165055684,2023,5,30,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
42,40665.24,5000.0,6,11,1,9.77,0.122955133180082,2024,9,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
29,14700.46,4017.0,3,6,2,5.88,0.2732567552307887,2024,12,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
31,8596.49,3102.72,12,13,2,1.72,0.360928704622468,2023,5,7,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
56,19875.73,5000.0,3,3,0,2.93,0.2515630872425818,2024,10,15,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42,95983.91,5000.0,6,14,2,8.42,0.0520920641803402,2024,11,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18,44889.02,5000.0,12,12,1,3.23,0.1113858132790602,2024,12,23,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
30,44505.06,5000.0,9,0,0,1.09,0.1123467758497573,2023,1,6,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,59064.32,5000.0,3,4,0,2.26,0.0846534760748959,2024,9,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
47,26303.55,5000.0,9,4,1,2.13,0.1900884101195466,2023,2,15,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
54,18247.81,5000.0,9,1,0,5.62,0.2740054833977337,2023,1,24,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
39,48595.01,5000.0,12,17,3,6.47,0.1028912227819276,2023,3,9,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
44,15011.99,5000.0,3,2,0,3.87,0.3330671016967104,2023,6,8,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
42,5530.79,1078.14,9,11,4,1.82,0.1949341775768019,2023,6,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
48,66969.16,5000.0,9,17,1,1.17,0.0746612321253544,2024,12,8,6,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37,5000.0,483.23,12,5,0,1.77,0.096646,2023,3,25,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
47,14680.75,2623.67,12,3,0,3.46,0.1787149839074979,2024,12,17,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
27,11482.82,5000.0,6,3,0,2.28,0.4354331078950989,2024,10,4,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
37,7157.66,1780.16,6,6,1,8.67,0.2487069796553622,2024,11,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
18,18056.85,4993.43,3,18,2,5.52,0.276539374254092,2023,5,10,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
30,30315.82,5000.0,12,0,0,2.25,0.1649303894798161,2023,1,24,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
55,17369.09,2351.81,6,8,1,3.02,0.1354020273946418,2023,3,9,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
19,9136.88,2470.45,6,6,1,6.1,0.2703822311336036,2023,2,17,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
58,11270.56,5000.0,3,7,1,9.62,0.4436336792493008,2023,1,29,6,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
23,26096.17,5000.0,9,2,0,2.71,0.1915989970942096,2024,8,13,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38,25585.8,5000.0,6,13,1,1.09,0.1954208975290981,2023,6,14,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
22,9508.46,3679.89,12,13,3,3.25,0.3870121975588055,2023,5,3,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
44,75147.65,5000.0,6,17,1,9.59,0.0665356800911272,2023,4,22,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
39,8349.86,1470.79,6,2,1,9.68,0.176145468307253,2024,8,17,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
59,88148.11,5000.0,9,17,1,1.92,0.0567227136236953,2023,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
27,53950.03,5000.0,12,20,2,9.94,0.092678354395725,2023,6,14,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
41,69918.31,5000.0,12,1,0,4.84,0.0715120259628701,2024,12,10,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
34,60167.65,5000.0,3,16,1,5.83,0.0831011349121994,2024,10,10,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
33,5000.0,1583.62,9,2,0,2.64,0.316724,2023,5,29,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18,8211.89,3003.1,9,3,0,7.39,0.3657014402287415,2024,8,21,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
51,86494.71,5000.0,6,15,1,9.43,0.0578070034572056,2024,11,30,5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
46,12716.36,4247.65,6,11,1,8.34,0.334030335725003,2024,11,21,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
53,23803.26,5000.0,6,2,0,1.82,0.2100552613381528,2024,7,12,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
54,84101.29,5000.0,9,13,1,6.03,0.0594521201755644,2024,9,12,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
48,79547.29,5000.0,6,11,1,7.91,0.0628556925069351,2024,10,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,18279.78,5000.0,3,0,0,4.82,0.273526267821604,2023,4,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
24,15605.87,4881.32,9,1,0,4.97,0.3127874319086343,2023,6,13,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
44,63481.42,5000.0,3,1,0,2.31,0.0787632034696136,2023,4,29,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,10395.12,2391.61,12,25,3,6.16,0.2300704561371105,2023,4,5,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
24,29421.26,5000.0,6,14,3,8.85,0.1699451349126448,2024,11,25,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
52,16693.67,2627.52,9,0,1,3.05,0.1573961866983114,2024,9,14,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
58,78440.92,5000.0,3,17,1,9.27,0.0637422406570448,2023,2,3,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
18,42922.92,5000.0,12,3,0,7.96,0.1164878810668053,2023,5,11,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
40,9592.39,570.61,6,3,1,4.87,0.0594856964739757,2024,9,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
49,18848.45,5000.0,6,2,2,2.83,0.2652738023551008,2024,7,15,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
32,5000.0,1374.18,12,17,1,4.4,0.274836,2024,12,8,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
35,10540.9,4537.26,6,9,3,2.73,0.4304433207790606,2024,11,25,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
50,16216.18,1895.83,9,2,0,6.26,0.1169097777651703,2024,9,28,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
44,55882.5,5000.0,3,15,2,4.31,0.0894734487540822,2023,2,24,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,9481.12,5000.0,12,1,0,9.26,0.5273638557470003,2024,9,7,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
43,17087.91,4220.25,6,14,1,5.18,0.2469728597587417,2024,11,23,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
35,16506.2,5000.0,3,23,3,4.72,0.3029164798681707,2023,1,11,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
48,13594.81,5000.0,3,9,1,6.08,0.3677874129906928,2023,5,22,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
45,6977.97,1607.02,3,24,2,3.73,0.2302990697867717,2024,10,29,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
31,66499.4,1598.5,3,17,3,7.62,0.0240378108674664,2023,5,21,6,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
59,30256.43,5000.0,3,13,2,8.76,0.1652541294528138,2024,10,6,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
27,20423.02,5000.0,6,1,0,8.47,0.2448217746444942,2024,12,24,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
46,40540.03,5000.0,9,5,2,6.55,0.123334886530671,2024,11,12,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
45,37322.34,5000.0,9,17,2,2.65,0.1339680202259558,2023,3,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
29,18084.98,100.0,9,11,1,5.67,0.0055294504058063,2024,7,19,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
21,13006.1,3907.97,9,4,0,4.07,0.3004720861749486,2024,8,22,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
36,74494.51,5000.0,9,16,1,6.01,0.0671190400473806,2023,2,26,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
43,19231.4,4485.28,3,4,0,3.83,0.2332269101573468,2023,5,27,5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
51,98920.29,5000.0,6,16,1,2.51,0.0505457474902267,2023,4,12,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
51,58285.75,5000.0,9,0,0,3.86,0.0857842611616046,2024,12,24,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55,45323.91,5000.0,12,4,0,3.38,0.1103170489924633,2023,6,10,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59,12212.83,3331.13,3,7,1,3.82,0.2727566010498795,2023,1,13,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
21,34918.49,5000.0,6,9,1,1.19,0.1431906133398093,2024,8,8,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
47,90074.99,5000.0,6,3,0,9.04,0.0555093039699477,2023,3,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24,25221.14,2182.19,3,4,0,5.58,0.0865222587083692,2024,8,18,6,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19,31641.87,5000.0,3,19,1,3.45,0.1580184736237144,2023,6,8,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
54,25603.95,5000.0,9,0,0,4.96,0.1952823685407915,2024,9,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59,14293.66,5000.0,9,24,1,8.76,0.3498054382152646,2023,3,25,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
