bnpl_installments,missed_payments,risk_score,customer_segment,transaction_year_onehot,transaction_month,transaction_day,transaction_dayofweek,transaction_is_weekend,transaction_month_sin,transaction_month_cos,transaction_day_sin,transaction_day_cos,transaction_dayofweek_sin,transaction_dayofweek_cos,credit_score_log1p,age_log1p,monthly_income_log1p,purchase_amount_log1p,repayment_delay_days_log1p,app_usage_frequency_log1p,debt_to_income_ratio_log1p,employment_type_Salaried,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Beauty,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,location_Australia,location_Canada,location_Germany,location_India,location_UK,location_USA,default_flag_0,default_flag_1
9,1,0.7549488373649418,2,True,5,3,2,False,0.49999999999999994,-0.8660254037844387,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.22252093395631434,5.831882477283517,3.6635616461296463,9.432934972644553,8.517393171418904,2.5649493574615367,1.7833912195575383,0.33665199064683776,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
3,0,-0.291943871166014,2,True,1,7,5,True,0.49999999999999994,0.8660254037844387,0.9884683243281114,0.1514277775045767,-0.9749279121818236,-0.2225209339563146,6.021023349349527,3.970291913552122,10.509932671899744,8.517393171418904,1.0986122886681098,1.965712776351493,0.1277995295745029,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
6,2,-0.46336489946348075,1,False,7,27,5,True,-0.4999999999999997,-0.8660254037844388,-0.72479278722912,0.6889669190756865,-0.9749279121818236,-0.2225209339563146,6.421622267806518,3.58351893845611,11.324159789371391,8.517393171418904,2.8903717578961645,1.0188473201992472,0.05863546825057321,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
3,2,0.11211998124944243,2,False,7,4,3,False,-0.4999999999999997,-0.8660254037844388,0.72479278722912,0.6889669190756866,0.43388373911755823,-0.900968867902419,6.19644412779452,3.4011973816621555,10.858927071900053,8.517393171418904,2.4849066497880004,1.3217558399823195,0.09181554590149463,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
9,2,1.458999489300965,2,False,11,29,4,False,-0.5000000000000004,0.8660254037844384,-0.3943558551133187,0.9189578116202306,-0.433883739117558,-0.9009688679024191,5.707110264748875,3.784189633918261,8.585918560460934,7.553480608804702,2.8903717578961645,2.379546134130174,0.3045520306656165,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
12,0,0.1182421608314949,2,True,3,24,4,False,1.0,6.123233995736766e-17,-0.9884683243281114,0.15142777750457667,-0.433883739117558,-0.9009688679024191,5.886104031450156,3.6109179126442243,9.641031283836378,8.517393171418904,1.791759469228055,1.7950872593207297,0.2814509741773762,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
6,1,-1.0633384985046137,1,False,8,7,2,False,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,6.418364935936212,4.007333185232471,11.053490430858451,8.517393171418904,2.0794415416798357,2.0028304393079956,0.07618316250734586,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6,2,1.3365558976599174,2,False,8,16,4,False,-0.8660254037844385,-0.5000000000000004,-0.10116832198743204,-0.9948693233918952,-0.433883739117558,-0.9009688679024191,5.707110264748875,2.995732273553991,8.517393171418904,5.3845868017002125,2.6390573296152584,2.0719132752590443,0.042488445219661886,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
12,0,-0.08991194495828578,2,False,10,8,1,False,-0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.7818314824680298,0.6234898018587336,5.910796644040527,3.295836866004329,9.188663108647354,7.978811358879201,0.0,2.0943301541735866,0.26095540288362506,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
9,2,0.7671931965290467,2,False,8,28,2,False,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0.9749279121818236,-0.22252093395631434,6.095824562432225,3.2188758248682006,10.434982780606274,8.517393171418904,3.1354942159291497,0.9631743177730056,0.13709377733962333,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
12,2,1.0304469185572986,2,False,10,16,2,False,-0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,0.9749279121818236,-0.22252093395631434,5.831882477283517,4.007333185232471,10.176774637516278,8.517393171418904,2.4849066497880004,2.359910159613315,0.17414305136240812,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
6,2,1.3365558976599174,2,False,7,16,1,False,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,0.7818314824680298,0.6234898018587336,5.707110264748875,3.044522437723423,9.318524597211074,8.054732244487385,2.6390573296152584,1.8293763327993617,0.24882373936323054,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
6,2,1.3243115384958135,2,False,12,14,5,True,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,5.823045895483019,3.9512437185814275,9.98584419637787,8.517393171418904,3.044522437723423,2.1065702090680882,0.20721452738125898,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
6,1,-1.4306692734277562,1,False,7,21,6,True,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423,-0.7818314824680299,0.6234898018587334,6.52649485957079,3.8918202981106265,11.284521099809496,8.517393171418904,2.302585092994046,2.391511302188447,0.06093559161323171,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
3,1,0.026409467100709263,2,True,3,11,5,True,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626,-0.9749279121818236,-0.2225209339563146,6.142037405587356,3.6109179126442243,10.635949912941083,8.517393171418904,2.6390573296152584,1.8325814637483102,0.11349281721223746,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
3,0,0.40598460118795626,2,True,6,14,2,False,1.2246467991473532e-16,-1.0,0.29936312297335804,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,5.730099782973574,3.58351893845611,8.517393171418904,7.925417782039212,1.6094379124341003,2.0451088625993306,0.38507724762072437,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
3,2,1.458999489300965,2,False,9,29,6,True,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,-0.7818314824680299,0.6234898018587334,5.707110264748875,3.4011973816621555,9.1921926944948,8.49261152267137,2.8903717578961645,2.325324579963535,0.38507724762072437,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
9,1,-1.4490358121739133,1,False,12,5,3,False,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,6.501289670540389,3.295836866004329,11.209730080940849,8.517393171418904,1.791759469228055,1.5851452198650557,0.06551604454054921,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
12,1,-0.8306956743866233,1,False,7,2,1,False,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.7818314824680298,0.6234898018587336,6.38856140554563,4.04305126783455,11.060022462962916,8.517393171418904,2.4849066497880004,2.2460147415056513,0.07570545476206351,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
3,0,-0.09603412454033824,2,False,10,14,0,False,-0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.0,1.0,5.926926025970411,3.970291913552122,9.71828083767349,8.517393171418904,0.6931471805599453,2.0241930674493576,0.2630447271296735,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
9,0,-0.11440066328649563,2,True,6,23,4,False,1.2246467991473532e-16,-1.0,-0.9987165071710528,-0.05064916883871355,-0.433883739117558,-0.9009688679024191,5.948034989180646,3.8501476017100584,9.83425697422772,8.517393171418904,1.0986122886681098,1.2781522025001875,0.23738973402853292,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
3,2,1.0182025593931947,2,False,10,29,1,False,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.7818314824680298,0.6234898018587336,5.948034989180646,3.1780538303479458,10.23954541760302,8.517393171418904,2.995732273553991,2.1482677326096886,0.16437126147872158,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
9,1,0.4182289603520612,2,False,11,29,4,False,-0.5000000000000004,0.8660254037844384,-0.3943558551133187,0.9189578116202306,-0.433883739117558,-0.9009688679024191,5.981414211254481,3.258096538021482,9.811527953262448,8.517393171418904,2.5649493574615367,1.6034198401085376,0.24223624593643167,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
12,2,1.2998228201676036,2,True,3,12,6,True,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791,-0.7818314824680299,0.6234898018587334,5.7430031878094825,3.5553480614894135,9.314147081101625,8.517393171418904,2.70805020110221,2.3702437414678603,0.37207403725862986,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
3,2,0.932492045244461,2,False,11,7,3,False,-0.5000000000000004,0.8660254037844384,0.9884683243281114,0.1514277775045767,0.43388373911755823,-0.900968867902419,5.932245187448011,4.02535169073515,10.131356322400503,8.517393171418904,2.772588722239781,1.749199854809259,0.18154217866980368,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
6,1,1.0610578164675606,2,False,7,11,3,False,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,0.43388373911755823,-0.900968867902419,5.755742213586912,3.367295829986474,9.409310895692357,8.192177477504202,2.8903717578961645,1.3190856114264407,0.25929801920906825,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
6,0,-1.7857556891867938,1,False,12,3,1,False,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.7818314824680298,0.6234898018587336,6.501289670540389,4.060443010546419,11.16719936310736,8.517393171418904,1.6094379124341003,1.3376291891386096,0.0682675988622188,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
9,1,0.7733153761110988,2,True,2,21,1,False,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,0.7818314824680298,0.6234898018587336,5.8805329864007,3.7612001156935624,9.797867003072442,8.153453349755383,2.833213344056216,1.2267122912954254,0.17653897632169915,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
12,1,-0.41438746280706196,2,True,5,21,6,True,0.49999999999999994,-0.8660254037844387,-0.8978045395707417,-0.44039415155763423,-0.7818314824680299,0.6234898018587334,6.218600119691729,3.1354942159291497,10.632618723324041,8.517393171418904,1.9459101490553132,2.2082744135228043,0.1138507590314001,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
9,2,-0.5062201565378471,1,False,9,13,4,False,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821,-0.433883739117558,-0.9009688679024191,6.391917113392602,4.007333185232471,11.229768604949644,8.517393171418904,2.5649493574615367,2.060513531794317,0.06425712056668367,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
12,2,0.1978304953981756,2,False,8,6,1,False,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,6.156978985585555,3.258096538021482,10.842394205583567,8.517393171418904,2.3978952727983707,1.43746264769429,0.09327693394044757,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
6,3,1.6732757746727982,2,True,2,13,0,False,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.0,1.0,5.707110264748875,3.044522437723423,9.392116780203656,7.878397823205632,2.70805020110221,1.3506671834767394,0.1988712812049341,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
6,1,-0.8123291356404659,2,True,1,21,5,True,0.49999999999999994,0.8660254037844387,-0.8978045395707417,-0.44039415155763423,-0.9749279121818236,-0.2225209339563146,6.295266001439646,3.1780538303479458,11.036399330358963,8.517393171418904,0.6931471805599453,2.340843805111136,0.07744685152415894,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3,3,1.70388667258306,2,False,12,3,1,False,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.7818314824680298,0.6234898018587336,5.707110264748875,2.995732273553991,9.455163219913153,7.85134595311388,2.833213344056216,1.3762440252663892,0.18320845514702797,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
12,2,1.458999489300965,2,False,8,3,5,True,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,5.707110264748875,3.828641396489095,10.038573361429473,8.517393171418904,2.8903717578961645,1.2149127443642704,0.1975547540825241,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
12,0,-0.6164193890147901,2,False,11,20,2,False,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0.9749279121818236,-0.22252093395631434,6.184148890937483,3.044522437723423,10.522175430002095,8.517393171418904,1.9459101490553132,2.255493485460195,0.12633861156669618,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
3,0,-0.8551843927148327,2,True,3,18,5,True,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822,-0.9749279121818236,-0.2225209339563146,6.202535517187923,3.9889840465642745,10.429696641705428,8.517393171418904,0.0,1.9095425048844386,0.13777257545033467,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3,1,1.1345239714521893,2,True,6,7,2,False,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,5.780743515792329,3.871201010907891,9.903392548023342,8.517393171418904,3.091042453358316,2.030776369698555,0.22317255509920572,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
12,0,-1.2531260655482372,1,False,11,21,3,False,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0.43388373911755823,-0.900968867902419,6.343880434126331,3.4011973816621555,10.838990541393768,8.45655531951202,1.0986122886681098,1.599387576580599,0.08829257951214635,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
6,2,-0.24296643450959515,1,True,5,30,1,False,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0.7818314824680298,0.6234898018587336,6.386879319362645,4.0943445622221,11.16523617173743,8.517393171418904,3.044522437723423,1.2412685890696329,0.06839726955652775,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
9,1,-0.6286637481788946,1,True,4,15,5,True,0.8660254037844387,-0.4999999999999998,0.10116832198743272,-0.994869323391895,-0.9749279121818236,-0.2225209339563146,6.366470447731438,3.7612001156935624,11.034681416538774,8.517393171418904,2.772588722239781,1.0438040521731147,0.07757498086125517,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
9,3,-0.23072207534549066,1,True,1,18,2,False,0.49999999999999994,0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0.9749279121818236,-0.22252093395631434,6.424869023905388,3.5553480614894135,11.296020786353385,8.517393171418904,2.772588722239781,1.5260563034950492,0.06025943124891,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
6,0,0.07538690375712809,2,False,10,30,2,False,-0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,0.9749279121818236,-0.22252093395631434,5.834810737062605,3.5553480614894135,9.181404745520267,7.391902169124497,0.0,1.5216989981260935,0.1543999261891657,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False
12,2,0.8467815310957275,2,True,6,5,0,False,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,0.0,1.0,5.817111159963204,3.091042453358316,9.841067319574474,8.517393171418904,1.6094379124341003,1.8341801851120072,0.23595438151724016,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6,2,1.3059449997496557,2,True,2,24,4,False,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,-0.433883739117558,-0.9009688679024191,5.707110264748875,3.828641396489095,9.191564197696813,8.424713801143854,2.5649493574615367,0.7884573603642702,0.3814586461691643,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True
6,0,0.026409467100709263,2,False,8,15,3,False,-0.8660254037844385,-0.5000000000000004,0.10116832198743272,-0.994869323391895,0.43388373911755823,-0.900968867902419,5.857933154483459,3.8066624897703196,9.60726376999229,8.49040147725287,0.0,1.5810384379124023,0.2831166207659794,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
12,3,1.70388667258306,2,False,8,13,1,False,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0.7818314824680298,0.6234898018587336,5.950642552587727,3.6375861597263857,10.600693236219389,8.517393171418904,3.1354942159291497,2.033397603178429,0.11733566004148528,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3,3,1.697764493001008,2,False,12,30,0,False,-2.4492935982947064e-16,1.0,-0.20129852008866114,0.9795299412524943,0.0,1.0,5.726847747587197,4.007333185232471,9.673878142538307,8.517393171418904,2.833213344056216,0.8197798314933114,0.2734920541995773,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
12,2,-0.8245734948045708,1,True,3,11,5,True,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626,-0.9749279121818236,-0.2225209339563146,6.483107351457199,4.07753744390572,11.30383766710367,5.721753359977438,2.6390573296152584,1.3609765531356006,0.01346294058336559,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
3,0,-0.06542322663007637,2,False,12,5,3,False,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,5.926926025970411,3.6109179126442243,9.207749017315024,7.654229933582622,1.0986122886681098,2.004179057179289,0.1917959541497595,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
9,0,0.2957853687110137,2,True,3,9,3,False,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204,0.43388373911755823,-0.900968867902419,5.723585101952381,3.6635616461296463,9.019153231777755,7.924521011798169,0.0,1.8389610707123492,0.2886182131457759,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False
9,1,0.8345371719316226,2,True,5,20,5,True,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,-0.9749279121818236,-0.2225209339563146,5.762051382780177,3.7612001156935624,9.515583590893655,7.892952478610549,2.3978952727983707,2.163323025660538,0.18008533892382078,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
9,2,0.8100484536034132,2,True,2,16,3,False,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,0.43388373911755823,-0.900968867902419,5.932245187448011,4.02535169073515,9.868534241058413,8.517393171418904,2.4849066497880004,0.9400072584914712,0.2302432847661198,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
6,0,-1.4184249142636514,1,True,5,17,2,False,0.49999999999999994,-0.8660254037844387,-0.2993631229733582,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,6.406879986069314,3.4965075614664802,10.97907700459503,7.551102785989476,1.6094379124341003,1.851599469584072,0.031921169357753576,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
6,1,-0.13276720203265258,2,False,12,28,5,True,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,6.144185634125646,3.9318256327243257,10.612962211403573,8.517393171418904,2.1972245773362196,2.167910189667444,0.11598467400375011,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
9,1,0.9080033269162512,2,False,11,17,6,True,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488,-0.7818314824680299,0.6234898018587334,5.771441123130016,3.912023005428146,9.496991162839862,8.517393171418904,2.6390573296152584,2.2202898502672155,0.3187555875652587,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True
9,3,1.5018547463753318,2,True,2,10,4,False,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,-0.433883739117558,-0.9009688679024191,5.765191102784844,3.6375861597263857,9.467350327681748,7.570953431172225,2.5649493574615367,1.7647307968401356,0.1397991331132434,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
3,1,0.8590258902598323,2,True,1,6,4,False,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,5.811140992976701,3.6635616461296463,8.69639154274421,8.372745287050364,2.70805020110221,1.358409157630355,0.38507724762072437,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
6,2,0.40598460118795626,2,False,11,22,4,False,-0.5000000000000004,0.8660254037844384,-0.9680771188662041,-0.2506525322587213,-0.433883739117558,-0.9009688679024191,6.148468295917647,3.4011973816621555,10.845584618046482,8.517393171418904,2.833213344056216,2.2213750375685026,0.09299320661370804,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
12,2,1.3671667955701794,2,False,9,2,0,False,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306,0.0,1.0,5.707110264748875,4.0943445622221,9.20750134575232,8.323722513507112,2.70805020110221,1.235471471385307,0.3458280651174502,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
3,1,-1.1429268330712945,1,False,12,12,3,False,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,0.43388373911755823,-0.900968867902419,6.493753839851686,3.6888794541139363,11.30510663793575,8.517393171418904,2.70805020110221,1.5623463049002497,0.05973035293678503,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
12,1,-1.0817050372507708,1,True,3,18,5,True,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822,-0.9749279121818236,-0.2225209339563146,6.447305862541213,3.8501476017100584,11.22681881755115,8.517393171418904,2.3978952727983707,1.9344157696295783,0.06444096055762612,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3,2,1.5202212851214887,2,False,9,1,6,True,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945,-0.7818314824680299,0.6234898018587334,5.707110264748875,3.6635616461296463,9.391329374647464,8.274698610820113,2.995732273553991,2.254444717666111,0.28316551160654,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
12,1,-0.291943871166014,2,True,6,14,2,False,1.2246467991473532e-16,-1.0,0.29936312297335804,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,6.2766434893416445,3.367295829986474,11.08746023106434,8.517393171418904,2.833213344056216,1.308332819650179,0.0737301617745802,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
9,1,0.8161706331854656,2,True,1,17,1,False,0.49999999999999994,0.8660254037844387,-0.2993631229733582,-0.9541392564000488,0.7818314824680298,0.6234898018587336,5.87493073085203,3.8918202981106265,9.179752290208159,7.023803477344804,2.8903717578961645,1.5129270120532565,0.10948388911928819,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
6,2,1.3304337180778654,2,True,3,23,3,False,1.0,6.123233995736766e-17,-0.9987165071710528,-0.05064916883871355,0.43388373911755823,-0.900968867902419,5.75890177387728,3.58351893845611,9.398345745238435,6.902742737158593,2.833213344056216,2.122261538862764,0.07915371385516298,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3,2,1.1896235876906602,2,False,8,30,4,False,-0.8660254037844385,-0.5000000000000004,-0.20129852008866114,0.9795299412524943,-0.433883739117558,-0.9009688679024191,5.752572638825633,4.007333185232471,9.565845331750289,8.137533247515025,2.4849066497880004,2.131796772013764,0.21483707629529042,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
3,3,1.3610446159881273,2,True,4,4,1,False,0.8660254037844387,-0.4999999999999998,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336,5.905361848054571,3.091042453358316,9.995954147728654,8.28845149971343,2.8903717578961645,1.9754689512968577,0.16659920766212535,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
6,0,0.10599780166738997,2,False,12,23,0,False,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871355,0.0,1.0,5.863631175598097,3.6888794541139363,8.552925133571396,7.389953007078577,1.3862943611198906,0.9858167945227653,0.271875165270544,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True
9,1,-1.1061937555789803,1,True,3,26,6,True,1.0,6.123233995736766e-17,-0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,6.4692503167957724,4.0943445622221,11.128985323609157,8.517393171418904,2.5649493574615367,2.354228326145884,0.07083486602353989,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
12,2,1.3671667955701794,2,True,5,20,5,True,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,-0.9749279121818236,-0.2225209339563146,5.707110264748875,2.995732273553991,8.874459160665097,6.861030480475901,2.70805020110221,2.1701959049483,0.12522973421919095,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True
6,1,0.36925152369564235,2,True,1,29,6,True,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,-0.7818314824680299,0.6234898018587334,6.013715156042802,3.9889840465642745,10.40405281839553,8.517393171418904,2.6390573296152584,1.1939224684724346,0.14111022417950203,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
6,1,0.24680793205459486,2,False,11,1,4,False,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945,-0.433883739117558,-0.9009688679024191,6.061456918928017,3.2188758248682006,10.539784712874395,8.517393171418904,2.6390573296152584,1.9125010869241836,0.12426476782400186,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
3,0,0.038653826264813756,2,False,7,7,6,True,-0.4999999999999997,-0.8660254037844388,0.9884683243281114,0.1514277775045767,-0.7818314824680299,0.6234898018587334,5.8944028342648505,3.8066624897703196,9.314534607793997,7.835650418514414,1.3862943611198906,1.6863989535702288,0.20524207464065994,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False
9,1,1.1284017918701363,2,False,10,25,4,False,-0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,5.736572297479192,3.4657359027997265,8.572766015539601,7.710155887972704,2.9444389791664403,1.3887912413184778,0.3520289263585599,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
6,1,1.0549356368855085,2,False,8,8,3,False,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.05064916883871264,0.43388373911755823,-0.900968867902419,5.726847747587197,4.060443010546419,9.639478385958625,7.508661066192218,2.772588722239781,1.724550719534605,0.11215194459555794,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
12,0,-0.5551975931942664,2,True,3,22,2,False,1.0,6.123233995736766e-17,-0.9680771188662041,-0.2506525322587213,0.9749279121818236,-0.22252093395631434,6.1092475827643655,3.6109179126442243,10.337705636676969,8.517393171418904,0.6931471805599453,2.2710944259026746,0.15009789678794772,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
3,1,-0.34092130782243324,2,True,6,11,6,True,1.2246467991473532e-16,-1.0,0.7907757369376989,-0.6121059825476626,-0.7818314824680299,0.6234898018587334,6.244166900663736,3.4965075614664802,11.019143600963268,4.61512051684126,2.4849066497880004,2.0399207835175526,0.01346294058336559,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
3,1,0.4488398582623231,2,True,6,18,6,True,1.2246467991473532e-16,-1.0,-0.4853019625310808,-0.8743466161445822,-0.7818314824680299,0.6234898018587334,5.993961427306569,3.6635616461296463,10.322651074163359,6.97619866619692,2.70805020110221,1.8931119634883424,0.03457273272407957,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
